gu_code,monthly_rent,deposit,build_year,year,month,day,dong,apt_name,area,floor,jibun,contract_type,contract_term,prev_deposit,prev_monthly_rent
11650,180,"60,000",2000,2022,1,19,반포동,반포푸르지오,84.82,4,10,,,,
11650,0,"155,000",2016,2022,1,15,반포동,아크로리버파크,59.97,14,2-12,,,,
11650,0,"185,000",2004,2022,1,26,반포동,상지리츠빌2차,164.86,3,99-3,,,,
11650,0,"36,000",2014,2022,1,20,양재동,양재리본타워,59.77,24,102,,,,
11650,0,"51,000",2013,2022,1,20,우면동,서초네이처힐3단지,84.61,17,717,,,,
11650,0,"85,000",1996,2022,1,8,양재동,우성KBS(113동),84.69,6,160-2,,,,
11650,0,"85,000",2021,2022,1,20,서초동,서초프라임헤센아파트,61.1795,7,1756,,,,
11650,0,"66,150",1988,2022,1,8,서초동,삼풍아파트,79.47,13,1685,,,,
11650,0,"78,871",2016,2022,1,21,반포동,아크로리버파크,59.97,18,2-12,,,,
11650,36,"7,946",2013,2022,1,17,우면동,엘에이치서초3단지,46.76,5,784,,,,
11650,0,"160,000",2018,2022,1,13,서초동,래미안서초에스티지S,84.96,14,1754,,,,
11650,0,"80,000",1989,2022,1,28,반포동,반포미도2차아파트,71.49,11,60-5,,,,
11650,0,"82,900",2015,2022,1,22,내곡동,서초포레스타2단지,84.48,10,384,,,,
11650,0,"22,028",2013,2022,1,19,우면동,엘에이치서초3단지,59.94,10,784,,,,
11650,90,"50,000",2015,2022,1,15,내곡동,서초포레스타2단지,59.21,9,384,,,,
11650,0,"82,900",2015,2022,1,22,내곡동,서초포레스타2단지,84.48,10,384,,,,
11650,106,"50,000",1992,2022,1,12,잠원동,한신,84.52,2,56-3,,,,
11650,0,"117,000",2014,2022,1,22,신원동,서초포레스타5단지,101.99,10,579,,,,
11650,0,"63,000",2003,2022,1,8,양재동,비젼아파트101동,102.46,4,17-35,,,,
11650,0,"70,000",2012,2022,1,18,우면동,서초힐스,59.89,17,773,,,,
11650,0,"75,000",1987,2022,1,10,반포동,한신서래,64.53,3,70-1,,,,
11650,0,"40,000",2006,2022,1,15,서초동,더샵서초,30.39,25,1445-14,,,,
11650,100,"60,000",1979,2022,1,17,잠원동,신반포4,105.44,7,70,,,,
11650,70,"45,000",1991,2022,1,18,양재동,우성,73.15,1,154-2,,,,
11650,0,"241,500",2009,2022,1,24,반포동,래미안퍼스티지,169.31,30,18-1,,,,
11650,0,"97,000",2012,2022,1,7,반포동,반포힐스테이트,59.7,14,16-6,,,,
11650,0,"63,000",1987,2022,1,8,반포동,반포미도,84.96,13,60-4,,,,
11650,47,"3,400",1978,2022,1,29,서초동,신동아아파트(1차),75.86,2,1333,,,,
11650,140,"2,000",2006,2022,1,28,서초동,더샵서초,33.06,30,1445-14,,,,
11650,0,"64,000",1992,2022,1,22,방배동,방배대우(562-1),84.55,3,562-1,,,,
11650,65,"69,450",1988,2022,1,22,서초동,삼풍아파트,79.47,6,1685,,,,
11650,0,"73,000",2006,2022,1,8,서초동,서초벽산블루밍,84.39,3,1347-20,,,,
11650,0,"63,000",1987,2022,1,12,반포동,반포미도,84.96,1,60-4,,,,
11650,0,"34,650",2019,2022,1,26,서초동,DK밸리뷰시티,23.88,12,1584-6,,,,
11650,100,"5,000",2003,2022,1,8,서초동,래미안서초유니빌,45.255,13,1445-4,,,,
11650,0,"37,800",1982,2022,1,13,잠원동,신반포12,55.45,11,50-5,,,,
11650,0,"15,000",2002,2022,1,29,잠원동,동아,84.91,12,157,,,,
11650,0,"75,600",2005,2022,1,13,서초동,서초지웰,84.74,15,1458-6,,,,
11650,23,"20,767",2013,2022,1,26,우면동,호반써밋서초파크,84.99,8,788,,,,
11650,0,"61,293",2016,2022,1,27,서초동,래미안서초에스티지,59.99,9,1332-13,,,,
11650,180,"20,000",1987,2022,1,26,반포동,반포미도,84.96,8,60-4,,,,
11650,0,"80,000",1989,2022,1,14,잠원동,한강,84.53,13,49-8,,,,
11650,0,"117,000",2014,2022,1,22,신원동,서초포레스타5단지,101.99,10,579,,,,
11650,0,"99,750",2009,2022,1,21,반포동,반포자이,59.98,9,20-43,,,,
11650,0,"52,500",1987,2022,1,22,반포동,한신서래,64.53,12,70-1,,,,
11650,0,"77,000",2021,2022,1,8,서초동,서초프라임헤센아파트,61.1795,7,1756,,,,
11650,0,"22,028",2013,2022,1,19,우면동,엘에이치서초3단지,59.88,24,784,,,,
11650,42,"56,700",1987,2022,1,18,반포동,반포미도,84.96,13,60-4,,,,
11650,0,"73,000",1992,2022,1,13,잠원동,훼미리,84.9,6,51,,,,
11650,130,"1,000",2005,2022,1,4,방배동,방배대우디오빌,36.63,16,866-20,,,,
11650,0,"33,600",2020,2022,1,17,서초동,디아레나서초,26.94,7,1588-5,,,,
11650,0,"42,000",2006,2022,1,17,서초동,더샵서초,33.06,25,1445-14,,,,
11650,150,"10,000",1982,2022,1,6,잠원동,신반포12,75.79,12,50-5,,,,
11650,0,"33,600",2020,2022,1,2,서초동,디아레나서초,29.68,8,1588-5,,,,
11650,0,"52,500",2013,2022,1,16,우면동,호반써밋서초파크뷰,59.93,10,789,,,,
11650,0,"40,900",2019,2022,1,15,서초동,서초노블레스아파트,26.74,14,1362-10,,,,
11650,70,"2,000",2012,2022,1,8,서초동,서초자연인아파트(101동),27.38,5,1344-22,,,,
11650,0,"47,250",1989,2022,1,7,반포동,반포미도2차아파트,71.49,6,60-5,,,,
11650,0,"65,726",2016,2022,1,10,반포동,아크로리버파크,59.97,13,2-12,,,,
11650,60,"65,000",2012,2022,1,12,우면동,서초힐스,74.95,5,773,,,,
11650,0,"70,000",1993,2022,1,7,서초동,유원서초,84.82,11,1687,,,,
11650,210,"90,000",2018,2022,1,9,반포동,반포써밋,84.4182,9,1342,,,,
11650,0,"50,000",2001,2022,1,8,서초동,서초로얄,59.34,3,1627-3,,,,
11650,110,"15,000",1991,2022,1,6,방배동,방배우성,84.99,3,2525,,,,
11650,0,"67,000",2007,2022,1,8,서초동,서초한일유앤아이주상복합,84.89,13,1303-10,,,,
11650,0,"39,000",2019,2022,1,8,서초동,DK밸리뷰시티,28.14,7,1584-6,,,,
11650,210,"10,500",1996,2022,1,8,잠원동,한신타워,84.93,10,71-11,,,,
11650,0,"54,600",1991,2022,1,7,방배동,방배우성,80.2,10,2525,,,,
11650,0,"37,000",1983,2022,1,6,잠원동,신반포16,52.32,2,55-12,,,,
11650,0,"52,500",1987,2022,1,5,반포동,한신서래,45.72,5,70-1,,,,
11650,0,"104,000",2012,2022,1,4,우면동,서초힐스,74.97,2,773,,,,
11650,0,"85,000",1991,2022,1,15,방배동,방배우성,84.99,12,2525,신규,22.02~24.02,,
11650,0,"22,028",2013,2022,1,19,우면동,엘에이치서초3단지,59.94,10,784,신규,22.01~24.03,,
11650,200,"70,000",2009,2022,1,8,반포동,반포자이,84.943,25,20-43,갱신,22.01~24.01,"70,000",200
11650,0,"39,900",2003,2022,1,13,반포동,새티스,66.06,4,612-138,갱신,22.03~24.03,"38,000",
11650,0,"130,000",2002,2022,1,16,방배동,대우로얄빌라트(1027-1),241.81,1,1027-1,,,,
11650,21,"4,546",2013,2022,1,31,우면동,엘에이치서초3단지,46.76,15,784,,,,
11650,0,"18,769",2013,2022,1,31,우면동,엘에이치서초3단지,51.32,22,784,,22.02~24.01,,
11650,105,"57,700",2006,2022,1,17,서초동,경남아너스빌201동,84.95,8,1456-2,갱신,22.02~24.02,"55,000",100
11650,42,"56,700",1987,2022,1,18,반포동,반포미도,84.96,13,60-4,갱신,22.01~24.01,"54,000",40
11650,450,"10,000",2014,2022,1,22,서초동,서초롯데캐슬프레지던트,84.97,21,1681-8,신규,22.02~24.02,,
11650,0,"19,708",2013,2022,1,31,우면동,엘에이치서초3단지,51.32,12,784,갱신,22.02~24.01,"19,708",
11650,0,"99,750",2014,2022,1,17,신원동,서초포레스타3단지,114.81,18,568,갱신,22.03~24.03,"95,000",
11650,0,"28,350",2004,2022,1,26,서초동,풍림아이원플러스,34.4237,13,1338-1,갱신,23.02~25.02,"27,000",
11650,90,"100,000",2017,2022,1,7,서초동,서초푸르지오써밋,84.95,14,1311-10,갱신,23.03~24.01,"100,000",150
11650,0,"200,000",2016,2022,1,5,반포동,아크로리버파크,84.97,13,2-12,,22.01~24.01,,
